	rt (min)		(+)	(-)	neutral mass	formula	name		area	polarity	group	group
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	YE_S_3	88270	neg	YE_S	YE_Syn
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	YE_S_4	55717	neg	YE_S	YE_Syn
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	SE_C_1		neg	SE_C	SE_Ctr
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	SE_C_2		neg	SE_C	SE_Ctr
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	SE_C_3		neg	SE_C	SE_Ctr
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	SE_C_4		neg	SE_C	SE_Ctr
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	SE_S_1		neg	SE_S	SE_Syn
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	SE_S_2		neg	SE_S	SE_Syn
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	SE_S_3		neg	SE_S	SE_Syn
185	23.16	0.14		308.1607	309.168	(C15H23N3O4)	(Tyr-Lys)	SE_S_4		neg	SE_S	SE_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	Min_C_1		both	Min_C	Min_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	Min_C_2		both	Min_C	Min_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	Min_C_3		both	Min_C	Min_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	Min_C_4		both	Min_C	Min_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	Min_S_1		both	Min_S	Min_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	Min_S_2		both	Min_S	Min_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	Min_S_3		both	Min_S	Min_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	Min_S_4		both	Min_S	Min_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	MEBM_C_1		both	MEBM_C	MEBM_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	MEBM_C_2		both	MEBM_C	MEBM_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	MEBM_C_3		both	MEBM_C	MEBM_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	MEBM_C_4		both	MEBM_C	MEBM_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	MEBM_S_1		both	MEBM_S	MEBM_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	MEBM_S_2		both	MEBM_S	MEBM_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	MEBM_S_3		both	MEBM_S	MEBM_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	MEBM_S_4		both	MEBM_S	MEBM_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	YE_C_1	186306	both	YE_C	YE_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	YE_C_2	143760	both	YE_C	YE_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	YE_C_3	172086	both	YE_C	YE_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	YE_C_4	145736	both	YE_C	YE_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	YE_S_1	110515	both	YE_S	YE_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	YE_S_2	114671	both	YE_S	YE_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	YE_S_3	140499	both	YE_S	YE_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	YE_S_4	132263	both	YE_S	YE_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	SE_C_1		both	SE_C	SE_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	SE_C_2		both	SE_C	SE_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	SE_C_3		both	SE_C	SE_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	SE_C_4		both	SE_C	SE_Ctr
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	SE_S_1		both	SE_S	SE_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	SE_S_2		both	SE_S	SE_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	SE_S_3		both	SE_S	SE_Syn
186	23.35	0.16	246.1818	244.1659	245.1739	C11H23N3O3	(C5H11NO2+Lys-H2O)	SE_S_4		both	SE_S	SE_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	Min_C_1		neg	Min_C	Min_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	Min_C_2		neg	Min_C	Min_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	Min_C_3		neg	Min_C	Min_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	Min_C_4		neg	Min_C	Min_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	Min_S_1		neg	Min_S	Min_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	Min_S_2		neg	Min_S	Min_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	Min_S_3		neg	Min_S	Min_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	Min_S_4		neg	Min_S	Min_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	MEBM_C_1		neg	MEBM_C	MEBM_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	MEBM_C_2		neg	MEBM_C	MEBM_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	MEBM_C_3		neg	MEBM_C	MEBM_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	MEBM_C_4		neg	MEBM_C	MEBM_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	MEBM_S_1		neg	MEBM_S	MEBM_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	MEBM_S_2		neg	MEBM_S	MEBM_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	MEBM_S_3		neg	MEBM_S	MEBM_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	MEBM_S_4		neg	MEBM_S	MEBM_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	YE_C_1	66532	neg	YE_C	YE_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	YE_C_2	37579	neg	YE_C	YE_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	YE_C_3	55809	neg	YE_C	YE_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	YE_C_4	40932	neg	YE_C	YE_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	YE_S_1	30999	neg	YE_S	YE_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	YE_S_2	32469	neg	YE_S	YE_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	YE_S_3	41290	neg	YE_S	YE_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	YE_S_4	33319	neg	YE_S	YE_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	SE_C_1		neg	SE_C	SE_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	SE_C_2		neg	SE_C	SE_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	SE_C_3		neg	SE_C	SE_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	SE_C_4		neg	SE_C	SE_Ctr
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	SE_S_1		neg	SE_S	SE_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	SE_S_2		neg	SE_S	SE_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	SE_S_3		neg	SE_S	SE_Syn
187	23.41	0.11		246.145	247.1523	C10H21N3O4	(C4H9NO3+Lys-H2O)	SE_S_4		neg	SE_S	SE_Syn
188	23.66	0.12	276.1666	274.1499				Min_C_1		both	Min_C	Min_Ctr
188	23.66	0.12	276.1666	274.1499				Min_C_2		both	Min_C	Min_Ctr
188	23.66	0.12	276.1666	274.1499				Min_C_3		both	Min_C	Min_Ctr
188	23.66	0.12	276.1666	274.1499				Min_C_4		both	Min_C	Min_Ctr
188	23.66	0.12	276.1666	274.1499				Min_S_1		both	Min_S	Min_Syn
188	23.66	0.12	276.1666	274.1499				Min_S_2		both	Min_S	Min_Syn
188	23.66	0.12	276.1666	274.1499				Min_S_3		both	Min_S	Min_Syn
188	23.66	0.12	276.1666	274.1499				Min_S_4		both	Min_S	Min_Syn
188	23.66	0.12	276.1666	274.1499				MEBM_C_1		both	MEBM_C	MEBM_Ctr
188	23.66	0.12	276.1666	274.1499				MEBM_C_2		both	MEBM_C	MEBM_Ctr
188	23.66	0.12	276.1666	274.1499				MEBM_C_3		both	MEBM_C	MEBM_Ctr
188	23.66	0.12	276.1666	274.1499				MEBM_C_4		both	MEBM_C	MEBM_Ctr
188	23.66	0.12	276.1666	274.1499				MEBM_S_1		both	MEBM_S	MEBM_Syn
188	23.66	0.12	276.1666	274.1499				MEBM_S_2		both	MEBM_S	MEBM_Syn
188	23.66	0.12	276.1666	274.1499				MEBM_S_3		both	MEBM_S	MEBM_Syn
188	23.66	0.12	276.1666	274.1499				MEBM_S_4		both	MEBM_S	MEBM_Syn
188	23.66	0.12	276.1666	274.1499				YE_C_1	57674	both	YE_C	YE_Ctr
188	23.66	0.12	276.1666	274.1499				YE_C_2	28362	both	YE_C	YE_Ctr
188	23.66	0.12	276.1666	274.1499				YE_C_3	47591	both	YE_C	YE_Ctr
188	23.66	0.12	276.1666	274.1499				YE_C_4	36488	both	YE_C	YE_Ctr
188	23.66	0.12	276.1666	274.1499				YE_S_1	27675	both	YE_S	YE_Syn
188	23.66	0.12	276.1666	274.1499				YE_S_2	31472	both	YE_S	YE_Syn
188	23.66	0.12	276.1666	274.1499				YE_S_3	32540	both	YE_S	YE_Syn
188	23.66	0.12	276.1666	274.1499				YE_S_4	27417	both	YE_S	YE_Syn
188	23.66	0.12	276.1666	274.1499				SE_C_1		both	SE_C	SE_Ctr
188	23.66	0.12	276.1666	274.1499				SE_C_2		both	SE_C	SE_Ctr
188	23.66	0.12	276.1666	274.1499				SE_C_3		both	SE_C	SE_Ctr
188	23.66	0.12	276.1666	274.1499				SE_C_4		both	SE_C	SE_Ctr
188	23.66	0.12	276.1666	274.1499				SE_S_1		both	SE_S	SE_Syn
188	23.66	0.12	276.1666	274.1499				SE_S_2		both	SE_S	SE_Syn
188	23.66	0.12	276.1666	274.1499				SE_S_3		both	SE_S	SE_Syn
188	23.66	0.12	276.1666	274.1499				SE_S_4		both	SE_S	SE_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	Min_C_1		both	Min_C	Min_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	Min_C_2		both	Min_C	Min_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	Min_C_3		both	Min_C	Min_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	Min_C_4		both	Min_C	Min_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	Min_S_1		both	Min_S	Min_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	Min_S_2		both	Min_S	Min_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	Min_S_3		both	Min_S	Min_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	Min_S_4		both	Min_S	Min_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	MEBM_C_1		both	MEBM_C	MEBM_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	MEBM_C_2		both	MEBM_C	MEBM_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	MEBM_C_3		both	MEBM_C	MEBM_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	MEBM_C_4		both	MEBM_C	MEBM_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	MEBM_S_1		both	MEBM_S	MEBM_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	MEBM_S_2		both	MEBM_S	MEBM_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	MEBM_S_3		both	MEBM_S	MEBM_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	MEBM_S_4		both	MEBM_S	MEBM_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	YE_C_1	66398	both	YE_C	YE_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	YE_C_2	18086	both	YE_C	YE_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	YE_C_3	41606	both	YE_C	YE_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	YE_C_4	28119	both	YE_C	YE_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	YE_S_1	21041	both	YE_S	YE_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	YE_S_2	25944	both	YE_S	YE_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	YE_S_3	22396	both	YE_S	YE_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	YE_S_4	14958	both	YE_S	YE_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	SE_C_1		both	SE_C	SE_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	SE_C_2		both	SE_C	SE_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	SE_C_3		both	SE_C	SE_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	SE_C_4		both	SE_C	SE_Ctr
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	SE_S_1		both	SE_S	SE_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	SE_S_2		both	SE_S	SE_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	SE_S_3		both	SE_S	SE_Syn
189	24.31	0.18	276.1573	274.1402	275.1488	C10H21N5O4	(C4H9NO3+Arg-H2O)	SE_S_4		both	SE_S	SE_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	Min_C_1		both	Min_C	Min_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	Min_C_2		both	Min_C	Min_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	Min_C_3		both	Min_C	Min_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	Min_C_4		both	Min_C	Min_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	Min_S_1		both	Min_S	Min_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	Min_S_2		both	Min_S	Min_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	Min_S_3		both	Min_S	Min_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	Min_S_4		both	Min_S	Min_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	MEBM_C_1		both	MEBM_C	MEBM_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	MEBM_C_2		both	MEBM_C	MEBM_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	MEBM_C_3		both	MEBM_C	MEBM_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	MEBM_C_4		both	MEBM_C	MEBM_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	MEBM_S_1		both	MEBM_S	MEBM_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	MEBM_S_2		both	MEBM_S	MEBM_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	MEBM_S_3		both	MEBM_S	MEBM_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	MEBM_S_4		both	MEBM_S	MEBM_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	YE_C_1	86797	both	YE_C	YE_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	YE_C_2	22001	both	YE_C	YE_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	YE_C_3	55353	both	YE_C	YE_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	YE_C_4	34593	both	YE_C	YE_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	YE_S_1	29194	both	YE_S	YE_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	YE_S_2	34266	both	YE_S	YE_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	YE_S_3	36803	both	YE_S	YE_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	YE_S_4	31835	both	YE_S	YE_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	SE_C_1		both	SE_C	SE_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	SE_C_2		both	SE_C	SE_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	SE_C_3		both	SE_C	SE_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	SE_C_4		both	SE_C	SE_Ctr
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	SE_S_1		both	SE_S	SE_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	SE_S_2		both	SE_S	SE_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	SE_S_3		both	SE_S	SE_Syn
190	24.32	0.08	234.1446	232.1297	233.1372	C9H19N3O4	(Ser-Lys)	SE_S_4		both	SE_S	SE_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	Min_C_1		both	Min_C	Min_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	Min_C_2		both	Min_C	Min_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	Min_C_3		both	Min_C	Min_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	Min_C_4		both	Min_C	Min_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	Min_S_1		both	Min_S	Min_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	Min_S_2		both	Min_S	Min_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	Min_S_3		both	Min_S	Min_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	Min_S_4		both	Min_S	Min_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	MEBM_C_1		both	MEBM_C	MEBM_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	MEBM_C_2		both	MEBM_C	MEBM_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	MEBM_C_3		both	MEBM_C	MEBM_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	MEBM_C_4		both	MEBM_C	MEBM_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	MEBM_S_1		both	MEBM_S	MEBM_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	MEBM_S_2		both	MEBM_S	MEBM_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	MEBM_S_3		both	MEBM_S	MEBM_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	MEBM_S_4		both	MEBM_S	MEBM_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	YE_C_1	92224	both	YE_C	YE_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	YE_C_2	97742	both	YE_C	YE_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	YE_C_3	94628	both	YE_C	YE_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	YE_C_4	113589	both	YE_C	YE_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	YE_S_1	88255	both	YE_S	YE_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	YE_S_2	73308	both	YE_S	YE_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	YE_S_3	99739	both	YE_S	YE_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	YE_S_4	84932	both	YE_S	YE_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	SE_C_1		both	SE_C	SE_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	SE_C_2		both	SE_C	SE_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	SE_C_3		both	SE_C	SE_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	SE_C_4		both	SE_C	SE_Ctr
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	SE_S_1		both	SE_S	SE_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	SE_S_2		both	SE_S	SE_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	SE_S_3		both	SE_S	SE_Syn
191	24.52	0.14	246.1558	244.143	245.1494	C9H19N5O3	((Ala or beta-Ala or Sarcosine)-Arg)	SE_S_4		both	SE_S	SE_Syn
